Bug Id,Summary,Description,Workaround,Products,Type,Fixed In,Modified Date
2052164, Values from CAN databases are clipped according to max and min values,"When using CAN databases that contain values outside the range specified by maximum and minimum limits, the values on the resulting can.Database  object are saturated so they fall within the expected range. There is no warning that this value clipping occurs.",,Vehicle Network Toolbox,Other,R2018a,06 Aug 2019
2012031, A MATLAB Job Scheduler cluster configured to have multiple workers per node can sporadically fail to start workers,Worker MATLAB startup can sporadically fail because of a bug in the glibc library (https://sourceware.org/bugzilla/show_bug.cgi?id=19329 ). The rate of failures increases with the number of workers running on a single node. This can cause jobs to fail with the following error message:? java.lang.Exception: MATLAB exited during startup.  The glibc failure appears in the worker-matlab-output  log file in your cluster log directory as: Inconsistency detected by ld.so: dl-tls.c: 493: _dl_allocate_tls_init: Assertion `listp->slotinfo[cnt].gen <= GL(dl_tls_generation)' failed!  ,,Parallel Computing Toolbox,Other,"R2018a, R2018a Update 6, R2018a Update 5, R2018a Update 4, R2018a Update 3, R2018a Update 2, R2018a Update 1, R2018b, R2018b Update 7, R2018b Update 6, R2018b Update 8, R2018b Update 5, R2018b Update 4, R2018b Update 3, R2018b Update 2, R2018b Update 1, R2019a Update 8, R2019a Update 7, R2019a Update 6, R2019a Update 5, R2019a Update 4, R2019a Update 3, R2019a Update 2, R2019a Update 1, R2019a Update 9, R2019a, R2019b Update 5, R2019b Update 4, R2019b Update 3, R2019b Update 2, R2019b Update 1, R2019b Update 9, R2019b Update 8, R2019b, R2019b Update 7, R2019b Update 6, R2020a Update 2, R2020a Update 1, R2020a Update 8, R2020a Update 7, R2020a, R2020a Update 6, R2020a Update 5, R2020a Update 4, R2020a Update 3, R2020b Update 7, R2020b Update 6, R2020b Update 5, R2020b, R2020b Update 4, R2020b Update 3, R2020b Update 2, R2020b Update 1, R2020b Update 8, R2021a Update 6, R2021a Update 5, R2021a Update 4, R2021a Update 3, R2021a Update 2, R2021a Update 1, R2021a, R2021a Update 7, R2021b Update 2, R2021b Update 1, R2021b Update 6, R2021b Update 5, R2021b, R2021b Update 4, R2021b Update 3, R2022a, R2022a Update 3, R2022a Update 4, R2022a Update 5, R2022a Update 6, R2022a Update 7, R2022a Update 8, R2022a Update 2, R2022a Update 1, R2022b Update 1, R2022b, R2023a",01 Mar 2024
1975769, MATLAB crash on exit on Linux,"When you close MATLAB on Linux,  you might see a crash when it is shutting down .  The stack trace generated by MATLAB includes this line:? storage::sharedlib::posix::DynamicLoaderImpl::load  ",,MATLAB,Other,R2018a,08 Apr 2019
1951814, readtable?when reading text files with variable number of fields might crash MATLAB,"detectImportOptions   and readtable   may crash MATLAB when reading files that are not well formed, delimited text files, such as free-form or XML files.? ","To work around this issue, use pre-constructed Import Options with readtable.?Create import options using opts = delimitedTextImportOptions(...) or opts = matlab.io.text.DelimitedTextImportOptions(...)Set the import options properties based on your file. You must at least specify the number of variables, delimiter, data location, and variable types.??Read the file.T = readtable(filename,opts)?",MATLAB,Other,R2018a,22 Apr 2019
1886360, Simulink Real-Time model build causes MATLAB crash,"During a Simulink Real-Time model build or other interaction with an application running on a target, access to an internal object sporadically causes an error that leads to a MATLAB crash with message: std::terminate() in i18n:fl::filesystem::windows::exception_dispatcher_win<wchar_t>  The crash occurs while the build process is cleaning up temporary directories. The crash does not affect other files. ",,Simulink Real-Time,Other,R2018a,03 Jan 2019
1869685, Incorrect Code Generation: Incorrect results are possible for a model containing two root-level Outport blocks with Ensure outport is virtual parameter on,"Incorrect results are possible for a model that meets all of these conditions: The model contains two root-level Outport blocks, both of which have the parameter Ensure outport is virtual  set to on. One of the Outport blocks connects to a root-level Inport block . The other Outport block connects to the same root-level Inport block but through a block that does not change model semantics (for example, a Gain block of value 1, or a Rate Transition block in a model with only a single rate, or a Data Type Conversion block between two blocks of the same data type).  ",,Embedded Coder,Incorrect Code Generation,"R2018a Update 3, R2018b Update 3, R2019a",20 Mar 2019
1845756, Serial I/O blocks can cause the target computer to crash sporadically.,"Real-time applications that contain any of the serial I/O blocks can cause the target computer to crash sporadically. To determine whether this issue occurred, inspect the crash info to check whether the crash occurred in fiforead.c . If so, apply the workaround. ","Installation instructions  Log in to an account with appropriate permissions to overwrite files in your MATLAB installation.  Locate your MATLAB installation by typing matlabroot at the MATLAB command prompt. This folder is referred to as <MATLAB> in subsequent steps.  Exit MATLAB.  Download the attached .zip file associated with this Bug Report and store the file in the <MATLAB> folder. You may need administrative privileges to save the .zip file in the <MATLAB> folder. To do this, open this Bug Report in a browser started in administrator mode, then from the browser save the .zip file in the <MATLAB> folder.   For each file that appears in the .zip file, find the corresponding file in your existing <MATLAB> folder and make a backup of it.   Extract the files from the .zip file into the <MATLAB> folder. You may be prompted to provide Administrator privileges when extracting the .zip file.  Delete the .zip file in the <MATLAB> folder.Change Log:? ?? attachment_1845756_17a_2018_08_28.zip: initial version",Simulink Real-Time,Other,"R2017b, R2018a, R2018b",12 Sep 2018
1844615," Security Issue: October 2018 security updates for R2013b 每 R2018a MATLAB, Polyspace, and MATLAB Compiler and Runtime","Important security updates are available for R2013b每R2018a.   If you are using R2018b, no action is required. This release contains cumulative security updates.   If you are using an older release,?upgrade to R2018b .   If you need to use older releases, download updates linked in the table below.  MATLAB and Polyspace  R2013b每R2018a have updates available.             Release       Products       Solution                     R2018b       All updates included       No action required                R2018a       MATLAB and Polyspace       Download R2018a Update 6                 R2017b       MATLAB and Polyspace       Download R2017b Update 9                 R2017a       MATLAB and Polyspace       Download R2017a Update 3                 R2016b       MATLAB and Polyspace       Download R2016b Update 6                 R2016a       MATLAB and Polyspace       Download R2016a Update 7                 R2015b       Polyspace       Download R2015b Update 1                 R2015a SP1       Polyspace       Download R2015a SP1 Update 3                 R2013b每R2015a       Polyspace       See Bug Report ID 1843737           For more information about these updates, see:   MATLAB Bug Report ID 1830808    Polyspace Bug Report ID 1843737   MATLAB Compiler and Runtime  Security updates are available for MATLAB apps (.mlapp) deployed using MATLAB Runtime R2016a每R2017a. To determine if updates apply to your app, including apps you have deployed to third parties, see the MATLAB Compiler Bug Report ID 1830810 .             MATLAB Runtime Release       Solution                     R2017b每R2018b       No action required                R2017a       Download the MATLAB Runtime Update                 R2016b       Download the MATLAB Runtime Update                 R2016a       Download the MATLAB Runtime Update           Ignore the Exists in  table at the end of this report. Version and product information is documented above. ",,MATLAB,Security Issue,"R2015aSP1 Update 3, R2015b Update 1, R2016a Update 7, R2016b Update 6, R2017a Update 3, R2017b Update 9, R2018a Update 6, R2018b",23 Oct 2018
1843737, Security Issue: Running Polyspace or MATLAB with Polyspace installed for R2013b 每 R2018a may allow remote code execution,"Security updates are available for R2013b每R2018a. Running MATLAB with Polyspace installed may allow remote code execution.   If you are using R2018b, no action is required. This release is not affected.   If you are using an older release,?upgrade to R2018b .   If you need to use older releases, download security updates linked in the table below.              Release       Solution                     R2018b       No action required                R2018a       Download R2018a Update 6                 R2017b       Download R2017b Update 9                 R2017a       Download R2017a Update 3                 R2016b       Download R2016b Update 6                 R2016a       Download R2016a Update 7                 R2015b       Download R2015b Update 1                 R2015a SP1       Download R2015a SP1 Update 3                 R2013b每R2015a       See the Workaround  section below          ","For R2013b每R2015a, download the attachment and follow the instructions below.Installation instructions  Log in to an account with appropriate permissions to overwrite files in your MATLAB installation. On Linux systems, this is typically the root account.  Locate your MATLAB installation by typing matlabroot at the MATLAB command prompt. This folder is referred to as <MATLAB> in subsequent steps. On Mac systems, the folder name will have a .app extension, e.g. /Applications/MATLAB_R20XXa.app  Exit MATLAB.  Download the attached .zip file associated with this Bug Report and store the file in the <MATLAB> folder.Windows Systems: You may need administrative privileges to save the .zip file in the <MATLAB> folder. To do this, open this Bug Report in a browser started in administrator mode, then from the browser save the .zip file in the <MATLAB> folder.Mac Systems: If you are using Safari on a Mac, disable automatic unzipping of the downloaded file by unchecking Open Safe Files After Downloading in Preferences > General.   For each file that appears in the .zip file, find the corresponding file in your existing <MATLAB> folder and make a backup of it. To see the contents of the .zip file:          Windows Systems: Open the .zip file and look at the contents.      Linux/Mac Systems: Type the following in a shell (Linux) or in a terminal window (Mac):        unzip -l <MATLAB>/<.zip file>On a Mac, include the .app extension in the folder name.         Extract the files from the .zip file into the <MATLAB> folder.          Windows Systems:                  Open the .zip file.          Extract the contents of the file into your <MATLAB> folder. You may be prompted to provide Administrator privileges when extracting the .zip file.                    Linux/Mac Systems: Type the following in a shell (Linux) or in a terminal window (Mac):         cd <MATLAB>        unzip <.zip file>On a Mac, include the .app extension in the folder name.        Delete the .zip file in the <MATLAB> folder.",Polyspace Bug Finder,Security Issue,"R2015aSP1 Update 3, R2015b Update 1, R2016a Update 7, R2016b Update 6, R2017a Update 3, R2017b Update 9, R2018a Update 6, R2018b",23 Oct 2018
1843291, Security Issue: Web administration dashboard for MATLAB Production Server for R2017a 每 R2018a may allow session impersonation or authentication bypass,"Security updates are available for R2017a每R2018a.   If you are using R2018b, no action is required. This release is not affected.   If you are using an older release,?upgrade to R2018b .   If you need to use older releases, download security updates linked in the table below.  To preserve your configuration, follow the instructions in the Fix  section below before applying the update.             Release       Solution                     R2018b       No action required                R2018a       Download R2018a Update 6                 R2017b       Download R2017b Update 9                 R2017a       Download R2017a Update 3           These updates  apply only if you use the MATLAB Production Server dashboard. If you only create  server instances using the command-line interface, the updates do not apply. ",Remove the MATLAB Production Server dashboard.,MATLAB Production Server,Other,"R2017a Update 3, R2017b Update 9, R2018a Update 6, R2018b",23 Oct 2018
1842140, Opening an App Designer app can sporadically cause a crash when closing MATLAB,"If you opened an App Designer app during a MATLAB session, MATLAB might sporadically crash during exit.",,MATLAB,Other,R2018a,04 Sep 2018
1842016, Imported solid geometry files with path names containing non-ASCII characters are not visualized,The path name of a geometry file used in a Solid block must contain only ASCII characters. Non-ASCII characters are not recognized and will cause the solid visualization to fail. Neither Mechanics Explorer nor the Solid block will show the affected geometry. ,Rename the geometry file and the folders in its path using only ASCII characters. ,Simscape Multibody,Other,R2018a,05 Dec 2018
1837085, Mismatch?in behavior with?MATLAB for conversion from NaN to integer type,"When converting the value NaN to an integer type, the simulation behavior of MATLAB Function blocks, MATLAB System blocks, and MATLAB functions in Stateflow?might not match the behavior of MATLAB. In C/C++, a cast of a floating point NaN to an integer type is undefined. In MATLAB, a conversion of NaN to any integer type is well-defined: it has the value 0.?A simulation?with?MATLAB Function blocks, MATLAB System blocks, and MATLAB functions in Stateflow might use a C-style cast to convert from floating point NaN to any integer type, and not return 0.? For an example model that shows this behavior,?see the file 'example_issue_1837085.slx' attached within 'issue_1837085.zip'.? ",,Simulink,Other,"R2018a Update 5, R2018b",12 Sep 2018
1832511, Incorrect Code Generation: Variant control name beginning or ending with?true or false?causes incorrect code generation,"Any one of the below mentioned may happen ,when a Variant control variable or a Variant object name begins or ends with the word? true ?or? false ?(all the letters in lowercase) :  Simulation may fail with the error message  Variant condition expression 'xxx' is invalid and cannot be parsed.  The? generated code may contain incorrect Variant condition as below:  For example: Condition #if Bool_A_true &amp;&amp; Bool_B_false  is incorrectly generated as #if Bool_A_Bool_B_false  ",,Embedded Coder,Incorrect Code Generation,R2018a,14 Aug 2018
1830808, Security Issue:?MATLAB Mobile Connector may allow remote file upload and code execution for R2016a 每 R2018a,"Security updates are available for MATLAB R2016a每R2018a. Running MATLAB when the MATLAB Mobile Connector is on may allow remote file upload and code execution.   If you are using R2018b, no action is required. This release is not affected.   If you are using an older release,?upgrade to R2018b .   If you need to use older releases, download security updates linked in the table below.              Release       Solution                     R2018b       No action required                R2018a       Download R2018a Update 6                 R2017b       Download R2017b Update 9                 R2017a       Download R2017a Update 3                 R2016b       Download R2016b Update 6                 R2016a       Download R2016a Update 7           The default condition of the MATLAB Mobile Connector is as follows:   For R2017b每R2018a, the MATLAB Mobile Connector is off by default. It is on only if you explicitly enable it.   For R2016a每R2017a, the MATLAB Mobile Connector is enabled by default.  ",,MATLAB,Other,"R2016a Update 7, R2016b Update 6, R2017a Update 3, R2017b Update 9, R2018a Update 6, R2018b",07 Oct 2019
1830788," If a Requirement Set is opened from a?directory?that is not the current working directory, Update may fail to match the previously imported requirements","If a Requirement Set is opened from a directory other than the current directory, Update may fail to match the previously imported requirements. As a result, Update will delete the requirements, and re-create new ones, which will invalidate any links to the previously imported requirements, since the re-created requirements are assigned different Sequence Identifiers (SIDs). ","To work around this issue, reset the location of the external document that is stored in the Requirement Set before invoking Update:Right-click on the top Requirement item corresponding to the imported document.? For example, ""Import1"";Select the menu item ""Update source document name or location..."";When prompted with ""Select the new name or location for source requirements file"", the file selection dialog is prefilled with the name of the previously imported document. For example, assume the file is named ""SystemReqs.xlsx"".? Select another Requirement Set (for example, ""SystemReqs_1.xlsx"") and click ""Open"". The second requirement set file has to exist and has to have a different name than the original document.? The second requirement set will not be affected by this step.? Invoke the ""Update source document..."" a second time. This time, select the correct file in its current location (""SystemReqs.xlsx""). Then invoke Update.",Requirements Toolbox,Other,"R2018a Update 5, R2018b",12 Sep 2018
1826801, CI engine dynamometer?Resize Engine and Recalibrate Controller test incorrectly updates Mapped CI Engine block lookup tables,"The compression-ignition (CI) engine dynamometer reference application?Resize Engine and Recalibrate Controller  test incorrectly updates the Mapped CI Engine block lookup tables. After you run the test, the reference application does not use the correct fuel injection slope to update the lookup tables in the Mapped CI Engine block. ",,Powertrain Blockset,Other,"R2017b Update 8, R2018a Update 5, R2018b",12 Sep 2018
