Bug Id,Summary,Description,Workaround,Products,Type,Fixed In,Modified Date
1844615," Security Issue: October 2018 security updates for R2013b 每 R2018a MATLAB, Polyspace, and MATLAB Compiler and Runtime","Important security updates are available for R2013b每R2018a.   If you are using R2018b, no action is required. This release contains cumulative security updates.   If you are using an older release,?upgrade to R2018b .   If you need to use older releases, download updates linked in the table below.  MATLAB and Polyspace  R2013b每R2018a have updates available.             Release       Products       Solution                     R2018b       All updates included       No action required                R2018a       MATLAB and Polyspace       Download R2018a Update 6                 R2017b       MATLAB and Polyspace       Download R2017b Update 9                 R2017a       MATLAB and Polyspace       Download R2017a Update 3                 R2016b       MATLAB and Polyspace       Download R2016b Update 6                 R2016a       MATLAB and Polyspace       Download R2016a Update 7                 R2015b       Polyspace       Download R2015b Update 1                 R2015a SP1       Polyspace       Download R2015a SP1 Update 3                 R2013b每R2015a       Polyspace       See Bug Report ID 1843737           For more information about these updates, see:   MATLAB Bug Report ID 1830808    Polyspace Bug Report ID 1843737   MATLAB Compiler and Runtime  Security updates are available for MATLAB apps (.mlapp) deployed using MATLAB Runtime R2016a每R2017a. To determine if updates apply to your app, including apps you have deployed to third parties, see the MATLAB Compiler Bug Report ID 1830810 .             MATLAB Runtime Release       Solution                     R2017b每R2018b       No action required                R2017a       Download the MATLAB Runtime Update                 R2016b       Download the MATLAB Runtime Update                 R2016a       Download the MATLAB Runtime Update           Ignore the Exists in  table at the end of this report. Version and product information is documented above. ",,MATLAB,Security Issue,"R2015aSP1 Update 3, R2015b Update 1, R2016a Update 7, R2016b Update 6, R2017a Update 3, R2017b Update 9, R2018a Update 6, R2018b",23 Oct 2018
1843737, Security Issue: Running Polyspace or MATLAB with Polyspace installed for R2013b 每 R2018a may allow remote code execution,"Security updates are available for R2013b每R2018a. Running MATLAB with Polyspace installed may allow remote code execution.   If you are using R2018b, no action is required. This release is not affected.   If you are using an older release,?upgrade to R2018b .   If you need to use older releases, download security updates linked in the table below.              Release       Solution                     R2018b       No action required                R2018a       Download R2018a Update 6                 R2017b       Download R2017b Update 9                 R2017a       Download R2017a Update 3                 R2016b       Download R2016b Update 6                 R2016a       Download R2016a Update 7                 R2015b       Download R2015b Update 1                 R2015a SP1       Download R2015a SP1 Update 3                 R2013b每R2015a       See the Workaround  section below          ","For R2013b每R2015a, download the attachment and follow the instructions below.Installation instructions  Log in to an account with appropriate permissions to overwrite files in your MATLAB installation. On Linux systems, this is typically the root account.  Locate your MATLAB installation by typing matlabroot at the MATLAB command prompt. This folder is referred to as <MATLAB> in subsequent steps. On Mac systems, the folder name will have a .app extension, e.g. /Applications/MATLAB_R20XXa.app  Exit MATLAB.  Download the attached .zip file associated with this Bug Report and store the file in the <MATLAB> folder.Windows Systems: You may need administrative privileges to save the .zip file in the <MATLAB> folder. To do this, open this Bug Report in a browser started in administrator mode, then from the browser save the .zip file in the <MATLAB> folder.Mac Systems: If you are using Safari on a Mac, disable automatic unzipping of the downloaded file by unchecking Open Safe Files After Downloading in Preferences > General.   For each file that appears in the .zip file, find the corresponding file in your existing <MATLAB> folder and make a backup of it. To see the contents of the .zip file:          Windows Systems: Open the .zip file and look at the contents.      Linux/Mac Systems: Type the following in a shell (Linux) or in a terminal window (Mac):        unzip -l <MATLAB>/<.zip file>On a Mac, include the .app extension in the folder name.         Extract the files from the .zip file into the <MATLAB> folder.          Windows Systems:                  Open the .zip file.          Extract the contents of the file into your <MATLAB> folder. You may be prompted to provide Administrator privileges when extracting the .zip file.                    Linux/Mac Systems: Type the following in a shell (Linux) or in a terminal window (Mac):         cd <MATLAB>        unzip <.zip file>On a Mac, include the .app extension in the folder name.        Delete the .zip file in the <MATLAB> folder.",Polyspace Bug Finder,Security Issue,"R2015aSP1 Update 3, R2015b Update 1, R2016a Update 7, R2016b Update 6, R2017a Update 3, R2017b Update 9, R2018a Update 6, R2018b",23 Oct 2018
1830810, Security Issue: MATLAB apps (.mlapp) authored with?App Designer?and run with MATLAB? Runtime for R2016a 每 R2017a may allow remote file upload and code execution,"Security updates are available for MATLAB Runtime R2016a每R2017a. This only applies to MATLAB apps (.mlapp) authored with?App Designer ?and run with MATLAB Runtime. If you are using MATLAB Compiler R2016a 每 R2017a you can recompile and redistribute your apps to use MATLAB Runtime R2017b or greater. If you will continue to use R2016a 每 R2017a, downstream app users will need to update their MATLAB Runtime. See the Workaround section below for options to provide the MATLAB Runtime update to app users. The base MATLAB Runtime has not been updated. Future deployed apps will need the MATLAB Runtime updates applied. ",   Update your installed MATLAB Runtime:                      Go to the?MATLAB Runtime Download Web Page?to download and install the appropriate MATLAB Runtime Update.                Inform end-users of your apps about the security updates for MATLAB Runtime.                         Make the MATLAB Runtime Update Installer available to the end-users in either of these ways:                                                  Ask them to download the MATLAB Runtime Update Installer from the?MATLAB Runtime Download Web Page?for the MATLAB version that you are using.                            Share the MATLAB Runtime Update that you downloaded in step 1.                                                     Apply the Update to the installed MATLAB Runtime.             ,MATLAB Compiler,Security Issue,"R2016a Update 7, R2016b Update 6, R2017a Update 3, R2017b",23 Oct 2018
1830808, Security Issue:?MATLAB Mobile Connector may allow remote file upload and code execution for R2016a 每 R2018a,"Security updates are available for MATLAB R2016a每R2018a. Running MATLAB when the MATLAB Mobile Connector is on may allow remote file upload and code execution.   If you are using R2018b, no action is required. This release is not affected.   If you are using an older release,?upgrade to R2018b .   If you need to use older releases, download security updates linked in the table below.              Release       Solution                     R2018b       No action required                R2018a       Download R2018a Update 6                 R2017b       Download R2017b Update 9                 R2017a       Download R2017a Update 3                 R2016b       Download R2016b Update 6                 R2016a       Download R2016a Update 7           The default condition of the MATLAB Mobile Connector is as follows:   For R2017b每R2018a, the MATLAB Mobile Connector is off by default. It is on only if you explicitly enable it.   For R2016a每R2017a, the MATLAB Mobile Connector is enabled by default.  ",,MATLAB,Other,"R2016a Update 7, R2016b Update 6, R2017a Update 3, R2017b Update 9, R2018a Update 6, R2018b",07 Oct 2019
1740513, Incorrect Code Generation: Incorrect generated code is possible for multiple Unit Delay blocks,"Incorrect generated code is possible for a?model that meets both?of these conditions: More than one Unit Delay block share the same input signal or?the Unit Delay blocks directly connect to?one another. The Unit Delay blocks are in the same reusable subsystem.?  In the incorrect generated code, an uninitialized or undeclared local variable may be used. ","There are two potential workarounds:In the Model Configuration Parameters dialog box, on?the Optimization>Signals and Parameters?pane,?set the Optimize global data access parameter None.In the Model Configuration Parameters dialog box, on the Optimization>Signals and Parameters pane, select the Pack Boolean data into bitfields parameter.",Embedded Coder,Incorrect Code Generation,R2016a,30 Mar 2018
1710500, Incorrect Code Generation: Simulink model with Variant subsystem?might incorrectly generate preprocessor conditionals,Simulink model with Variant subsystem might generate code without preprocessor conditionals when all?of the following conditions are true:  Variant Subsystem is within a conditionally executed subsystem.  Variant Subsystem has an empty default choice.  Option?Analyze all choices during update diagram and generate preprocessor conditionals ?is selected.   ,Place System Outputs block from the Simulink Library Browser inside the empty choice to workaround the behavior.?,Embedded Coder,Incorrect Code Generation,"R2015aSP1 Update 3, R2016a",08 Oct 2018
1666393, Code generation may fail when the type of a MATLAB Function block input?is not explicitly set,"Generating code for a model containing a MATLAB Function block may fail when the type of an input argument is not explicitly set. For example, this bug could occur when the input to a MATLAB Function block is a?masked parameter with an unspecified data type. A masked parameter dialog input that uses a function such as length(x)  could produce a value with an unspecified type. When code generation fails, you get an error message like the following: CGIR assertion 'ValidCore violated: Failed assertion: StaticMatrixType::isa(aExpr->type()) == StaticMatrixType::isa(aExpr->rhs()->type())' failed in 'b:\matlab\src\cg_ir\util_cg\sanitycheckerimpl.cpp:1609'?  ","To workaround this bug, you can explicitly set the types of these inputs. For example, using int32(length(...)) explicitly sets the type of a parameter input.",Simulink Coder,Other,R2016a,01 Aug 2018
1586123, MATLAB may crash with the following symbol in the stack trace.,LSteps_Any_Loop4gas_1? ,,MATLAB,Other,R2016a,31 Aug 2017
1576807," Model Advisor check ""Check for equality and inequality operations on floating-point values"" gives incorrect warnings in result","When a model uses a variable-step solver, the Model Advisor check Check for equality and inequality operations on floating-point values  can give incorrect warnings in its result.","Installation instructions  Log in to an account with appropriate permissions to overwrite files in your MATLAB installation. On Linux systems, this is typically the root account.  Locate your MATLAB installation by typing matlabroot at the MATLAB command prompt. This folder is referred to as <MATLAB> in subsequent steps. On Mac systems, the folder name will have a .app extension, e.g. /Applications/MATLAB_R20XXa.app  Exit MATLAB.  Download the attached .zip file associated with this Bug Report and store the file in the <MATLAB> folder.Windows Systems: You may need administrative privileges to save the .zip file in the <MATLAB> folder. To do this, open this Bug Report in a browser started in administrator mode, then from the browser save the .zip file in the <MATLAB> folder.Mac Systems: If you are using Safari on a Mac, disable automatic unzipping of the downloaded file by unchecking Open Safe Files After Downloading in Preferences > General.   For each file that appears in the .zip file, find the corresponding file in your existing <MATLAB> folder and make a backup of it. To see the contents of the .zip file:          Windows Systems: Open the .zip file and look at the contents.      Linux/Mac Systems: Type the following in a shell (Linux) or in a terminal window (Mac):        unzip -l <MATLAB>/<.zip file>On a Mac, include the .app extension in the folder name.         Extract the files from the .zip file into the <MATLAB> folder.          Windows Systems:                  Open the .zip file.          Extract the contents of the file into your <MATLAB> folder. You may be prompted to provide Administrator privileges when extracting the .zip file.                    Linux/Mac Systems: Type the following in a shell (Linux) or in a terminal window (Mac):         cd <MATLAB>        unzip <.zip file>On a Mac, include the .app extension in the folder name.        Delete the .zip file in the <MATLAB> folder.",Embedded Coder,Other,"R2016a, R2016b, R2017a, R2017b",13 Oct 2017
1544605, Errors or crashes when copying and pasting nested states or boxes crossed by supertransitions,"MATLAB might crash when you copy and then paste a hierarchy of nested, subcharted states or boxes whose boundaries are?crossed by?supertransitions. The crash or error message occurs when you make a subsequent edit to the?supertransition label. ","Installation instructions  Log in to an account with appropriate permissions to overwrite files in your MATLAB installation. On Linux systems, this is typically the root account.  Locate your MATLAB installation by typing matlabroot at the MATLAB command prompt. This folder is referred to as <MATLAB> in subsequent steps. On Mac systems, the folder name will have a .app extension, e.g. /Applications/MATLAB_R20XXa.app  Exit MATLAB.  Download the attached .zip file associated with this Bug Report and store the file in the <MATLAB> folder.Windows Systems: You may need administrative privileges to save the .zip file in the <MATLAB> folder. To do this, open this Bug Report in a browser started in administrator mode, then from the browser save the .zip file in the <MATLAB> folder.Mac Systems: If you are using Safari on a Mac, disable automatic unzipping of the downloaded file by unchecking Open Safe Files After Downloading in Preferences > General.   For each file that appears in the .zip file, find the corresponding file in your existing <MATLAB> folder and make a backup of it. To see the contents of the .zip file:          Windows Systems: Open the .zip file and look at the contents.      Linux/Mac Systems: Type the following in a shell (Linux) or in a terminal window (Mac):        unzip -l <MATLAB>/<.zip file>On a Mac, include the .app extension in the folder name.         Extract the files from the .zip file into the <MATLAB> folder.          Windows Systems:                  Open the .zip file.          Extract the contents of the file into your <MATLAB> folder. You may be prompted to provide Administrator privileges when extracting the .zip file.                    Linux/Macintosh Systems: Type the following in a shell (Linux) or in a terminal window (Mac):         cd <MATLAB>        unzip <.zip file>On a Mac, include the .app extension in the folder name.        Delete the .zip file in the <MATLAB> folder.Start MATLAB and type the following in the Command Window:rehash toolboxcacheChange Log:March 27, 2017: ?attachment_1544605_15a_15b_2017-03-27.zip: initial version, works on R2015a and R2015b.",Stateflow,Other,R2016a,28 Mar 2017
