Bug Id,Summary,Description,Workaround,Products,Type,Fixed In,Modified Date
491024, Error issued on entering a variable as a parameter in Battery block,"If you define a variable in the MATLAB workspace and then use it to specify the value for the Nominal Voltage  parameter of a Battery block, you get an error similar to: Error evaluating 'MaskCallback' callback of Battery block (mask) 'Battery'. Error using ? eval Undefined function or variable ... ",,Simscape Electrical,Other,R2008a,14 Jan 2009
490727, A configurable subsystem configured as a model reference confusingly displays both its own icon and a model reference icon,"A configurable subsystem configured as a model reference displays both its own icon and a model reference icon, with the two icons overlapping. This can be confusing. ","Open the library containing the configurable subsystem.Unlock the library.Select the configurable subsystem.Execute set_param(gcb, 'ShowPortLabels', 'off')This prevents drawing of the subsystem block ports over the model reference block icon.Save the library.",Simulink,Other,R2008a,10 Nov 2008
489212, MATLAB might crash during code generation for models with sum or product blocks in inlined atomic subsystems,The Real-Time Workshop build process might crash MATLAB during code generation if any of the following blocks are used in an inlined atomic subsystem: Sum blocks with all operations specified as minuses Product blocks with all operations specified as divisions Sum blocks with more than two inputs using fixed-point data types and unequal biases Product blocks with more than two inputs using fixed-point data types and unequal biases  ,,Simulink Coder,Other,"R2008a web release, R2008b",22 Apr 2009
487719, Incorrect results for Abs block,"You might get incorrect results for test generation objectives related to an Abs block when you generate tests. In some cases, Design Verifier incorrectly reports that the input to Abs blocks can never be less than zero. ","Installation instructionsLog in to an account with appropriate permissions to overwrite files in your MATLAB installation. On Linux systems, this is typically the root account.Locate your MATLAB installation by typing matlabroot at the MATLAB command prompt. This folder is referred to as <MATLAB> in subsequent steps.Exit MATLAB.Download the attached .zip file associated with this Bug Report and store the file in the <MATLAB> folder.Make a backup copy of each of the files listed in the .zip file. To see the contents of the .zip file: Windows Systems: Open the .zip file and look at the contents.Linux/Macintosh Systems: Type the following in a shell (Linux) or in a terminal window (Macintosh):unzip -l <MATLAB>/<.zip file>Extract the files from the .zip file. Windows Systems: Open the .zip file.Extract the contents of the file to your <MATLAB> folder.Linux/Macintosh Systems: Type the following in a shell (Linux) or in a terminal window (Macintosh): cd <MATLAB>unzip <.zip file>Delete the .zip file in the <MATLAB> folder.Change log:July 26, 2011: attachment_487719_08a_2011-07-26.zip: initial version, works on R2008a only",Simulink Design Verifier,Other,"R2008a web release, R2008b",09 Aug 2011
487014, Workers on Macintosh sometimes stall or cause a kernel panic when starting,"When MATLAB workers are starting on a Macintosh computer, sometimes the Macintosh experiences a kernel panic. Other times, the workers might not start correctly, and can enter an ""uninterruptible wait"" (in a process listing from ps , the state displays as U+ ). This problem can occur for workers running under the local scheduler or under a job manager. This problem has appeared only on Macintosh systems running OS X versions 10.4.8 and later (Darwin kernel versions 8.8.*). ",,Parallel Computing Toolbox,Other,R2008a,10 Nov 2008
486491, Referenced models containing blocks that detect zero crossings and are driven by discrete signals can cause errors,"Referenced models containing blocks that detect zero crossings and are driven by discrete signals can cause simulation and code generation errors. A block that can detect zero crossings, such as an Abs block, can contribute to these errors if the block's Enable zero-crossing detection  parameter is selected (ZeroCross  is set to on ). Simulation Errors:  When a referenced model simulates in any accelerated mode, incorrect simulation results or a segmentation violation can occur if the referenced model contains either of the following: A block that detects zero crossings and is driven by a discrete signal and a continuous signal. Two or more blocks that detect zero crossings, with one block driven by a discrete signal and another by a continuous signal.  Code Generation Errors:  When a referenced model that simulates in Normal mode contains one or more blocks that detect zero crossings, and every such block is driven only by discrete signals, code generated by Real-Time Workshop for the parent model might not compile. ",,Simulink,Other,"R2008a web release, R2008b",22 Apr 2009
486471, Logging the output of a mixed-rate Model block or Subsystem block can give wrong time values,"When Simulink logs the output of a Model or Subsystem block with a hybrid sample time, and you enabled logging by right-clicking the signal and selecting Signal Properties > Log signal data , the values saved in the Time  field of the Simulink.Timeseries  object can be wrong, as follows: If a Model block references a model with multiple sample times, and one of the sample times is not represented by an output signal, the logged Time  values will be incorrect. If a Subsystem block uses multiple sample times, the block output is a non-virtual bus, and the output port sample time differs from the subsystem block sample time, the logged Time  values will be incorrect.  ",,Simulink,Other,"R2008a web release, R2008b",22 Apr 2009
484854, Incorrect code generation: Bus Selector block with output signal to certain blocks,"The Real Time-Workshop and Real-Time Workshop Embedded Coder build process generate incorrect code when the output signal of a Bus Selector block connects to any of the following blocks: Vector Concatenation block Matrix Concatenation block, which is concatenating the last dimension of its input signals Merge block  ? ",Designate the output signal of the Bus Selector block as a test point.,Simulink Coder,Incorrect Code Generation,"R2008a web release, R2008b",31 Jan 2011
482348, Defining persistent variables in an Embedded MATLAB function that returns multiple outputs may produce incorrect results,"When you compile an Embedded MATLAB function in a Simulink model, or by using emlc  or emlmex , an attempt is made to eliminate redundant computation of expressions. This optimization can produce wrong answers under the following circumstances: You define a persistent variable in a function that returns multiple outputs, and The function is inlined in one call site, but not inlined in a different call site.  ",Do not inline functions that return multiple outputs and define persistent variables. Disable inlining by using the eml.inline('never') construct in the function.,Simulink,Other,"R2008a web release, R2008b",22 Apr 2009
482320, Incorrect code generation: Embedded MATLAB Functions in a Simulink model or compiled with emlc or emlmex may produce wrong answers when performing bitwise or and xor mathematical operations.,"When compiling an Embedded MATLAB Function, an optimization pass attempts to use the most efficient variable type by analyzing the possible range of values of variables and expressions. This optimization can produce incorrect results if the function performs bitwise or  or bitwise xor  mathematical operations. An obvious example is calling the MATLAB functions bitor  and bitxor . A more subtle example is calling the MATLAB sqrt  function for fixed-point data; in this case, sqrt  performs the bitwise or  operation under the hood. This bug is rare. In most cases, the incorrect analysis results will not lead to any change in the generated code. This bug does not affect simulations where debugging is enabled (debug simulations). One way to determine whether this bug occurred is to check whether a non-debug simulation gives different answers from a debug simulation. This bug also affects code generated using Real-Time Workshop. ",,Simulink,Incorrect Code Generation,"R2008a web release, R2008b",22 Apr 2009
481470, Incorrect coverage results for Saturation block when using fixed-point data,"If you use fixed-point data with a Saturation block, the coverage that is reported after the simulation might not be accurate. ",,Simulink Check,Other,"R2008a web release, R2008b",22 Apr 2009
481423," On a deployed UNIX machine, when trying to integrate with a C/C++ shared library by compiling driver source(s) against the MATLAB Component Library, headers are missing.?","On a deployed UNIX machine, when trying to integrate with a C/C++ shared library by compiling driver source(s) against the MATLAB Component Library, headers are missing. Specifically, compiling generates errors for missing header files mclmcr.h  and mclcppclass.h  ? ","For R2007b, download the attached files and place them in the mcr_root/external/include directory.",MATLAB Compiler,Other,R2008a,09 Aug 2011
480689, MATLAB crashes when Real-Time Workshop Embedded Coder generates code for models containing reusable subsystems,Generating code for a model causes MATLAB to crash under all of the following condition: The model contains a reusable subsystem. The reusable subsystem contains either: A Constant block with a custom parameter object A signal that references a custom signal object.   A Mux block connects to either: The output of the Constant block. The signal that references the custom signal object.   At least one input signal of the Mux block is an input to the reusable subsystem.  ,"On the input signal of the Mux block that is also an input to the reusable subsystem:Insert a Signal Conversion block.In the Signal Conversion block parameters dialog box, select the Override optimizations and always copy signal check box.",Embedded Coder,Other,"R2008a web release, R2008b",22 Apr 2009
479153, Saving a simulation animation to AVI file fails when Compress AVI File option selected,Recording a simulation and saving it as an AVI file (using the Store in AVI File  option) fails when you select the Compress AVI File  option. ,To work around this bug:Make a back-up of the file $MATLABROOT\toolbox\matlab\audiovideo\@avifile\set.m by renaming it. $MATLABROOT is the MATLAB root directory. You can obtain it by entering matlabroot at the MATLAB command line.Save the attached file (set.m) in the same directory as the preceding file.Enter the following command: rehash toolboxcache,Simscape Multibody,Other,R2008a,09 Aug 2011
476457, Transfer Fcn First Order and Unit Delay blocks: generated code gives wrong result when block parameter 'Initial condition' is complex,"Generated code gives the wrong numerical result for the Transfer Fcn First Order block and the Unit Delay block. This can happen when you set the block parameter 'Initial condition' on the dialog box as a complex number, and when the real part of the complex number is zero or negative. ",,Simulink,Other,"R2008a web release, R2008b",22 Apr 2009
474473, Incorrect code generation: Nested conditionally executed subsystems generate code that gives wrong answer,"The Real-Time Workshop code generator might create code that gives the wrong answer for a model that contains a conditionally executed subsystem (for example, Enabled, Triggered, Function-Call, or Action Subsystem Blocks) with all of the following conditions: The conditionally executed subsystem contains If Action Subsystem Blocks, one of which connects to an else port. A Merge block is placed outside of the parent conditionally executed subsystem and combines all of the output signals.  ? ",,Simulink Coder,Incorrect Code Generation,"R2008a web release, R2008b",22 Apr 2009
474148," If you enter ""sim(gcs)"" or ""rtwbuild(gcs)"" at the command line, Stateflow coder errors are not reported correctly in the MATLAB Command Window.","If you use a command (for example, ""sim(gcs)"" or ""rtwbuild(gcs)"") to simulate or generate code for a model, Stateflow coder errors are not reported correctly in the MATLAB Command Window. Instead, the following internal error message appears: Error using ==> rethrow Input must be a structure. ? ","A single MATLAB file patch, ""targetman.m"", is provided for R2007b to fix this problem.Download and extract the attached ZIP file and replace the following MATLAB file with the downloaded version.[MATLABROOT]/toolbox/stateflow/stateflow/private/targetman.m",Stateflow,Other,R2008a,09 Aug 2011
471762, Subsystem incorrectly inherits constant sample time causing blocks inside not to run,"Sample time propagation incorrectly assigns a constant sample time to a subsystem block if: the subsystem is inside a triggered-type subsystem (e.g., triggered, function-call, etc.) the subsystem contains only: blocks with constant sample time subsystem blocks that contain blocks with triggered sample time   This subsystem should receive a triggered sample time through sample time propagation. The constant sample time of the outer subsystem causes the triggered blocks inside the inner subsystem to never run. ",Add any nonsubsystem block that has a triggered sample time (cyan sample time color) to the subsystem which is incorrectly inheriting a constant sample time.?,Simulink,Other,"R2008a web release, R2008b",22 Apr 2009
471626, External mode simulation may display incorrect data for uploaded Merge block signals,"During external mode simulation of a model in which a Merge block is driving an uploading block (a block such as Scope or Display that uploads target signal data to the Simulink host), the displayed signal data may be incorrect. ","To work around this bug, add a nonvirtual block that does not alter the signal value between the Merge block and the uploading block. For example, add an atomic subsystem through which the signal value passes unchanged.",Simulink Coder,Other,"R2008a web release, R2008b",22 Apr 2009
471596, Code generated from Mean and Variance blocks can produce inaccurate results for fixed-point inputs,The elements of the output vector produced by the Mean and Variance blocks are in reverse order under the following conditions: The model is running RTW generated code The block input has a fixed-point data type The block is not in running mode  ,"Follow these steps to apply the patch:Download the attached file for the release you are running. For example, if you are running R2007b, download the file sdspstatfcns_r2007b.tlcRename the file sdspstatfcns.tlc by removing the characters starting with ""_"" and ending at "".""Replace the file with the same name in the MATLAB directory matlab/toolbox/dspblks/dspmex/tlc_c/ ",DSP System Toolbox,Other,R2008a,09 Aug 2011
470596," Embedded MATLAB functions assert when calling polyfit, mldivide, mrdivide, or qr functions with odd-sized inputs","Simulink or Real-Time Workshop may throw an assertion for models containing Embedded MATLAB functions that meet the following conditions: Call the function polyfit , mldivide , mrdivide , or qr  with odd-sized inputs.The bug is trigged by the following size combinations (where k  is a positive integer, and n  = 2*k +1): R = polyfit(ones(1,n),ones(1,n),k);  R = mldivide(ones(n,k+1),ones(n,1));  R = mrdivide(ones(1,n),ones(k+1,n));  [Q,R,P] = qr(ones(n,k+1),0);   (Inputs can have any value. The function ones  is used for illustration.) Get compiled with optimizations (for non-debug simulation or code generation with Real-Time Workshop)  Assertions caused by this bug contain the following message: CG::ReachingDefinitions::associateNumDefsWithStmts ",Change your algorithm to avoid the size combinations described above or patch your installation of MATLAB R2008a as follows:Use the ver command in MATLAB to check your version of MATLAB. This patch applies only to R2008a.Back-up $matlabroot$/toolbox/eml/lib/matlab/eml/eml_zlaqp2.m.Replace $matlabroot$/toolbox/eml/lib/matlab/eml/eml_zlaqp2.m with the version in the attached zip file attachment attachment_470596_20090422.zip.Rebuild the model.,Simulink,Other,"R2008a web release, R2008b",09 Aug 2011
469119, Incorrect code generation: code generation for multitasking model may incorrectly apply for-loop fusion optimization to multitask protection code,"During code generation, the Real-Time Workshop software selectively applies for -loop fusion optimizations, such as combining code for multiple blocks into the same for -loop, improving code efficiency and readability. (For a demonstration of the capability, see the demo model rtwdemo_forloop .) However, code generation for a multitasking model may inappropriately apply the fusion optimization to a for -loop in which a global variable accessed between two tasks is used to control a critical code section, thus potentially removing the multitask protection. For example, in the following code, global flag semaphoreTaken  is set to 1  to protect resources used by Code body 1 , such as shared memory, from being modified by code in another thread while the for -loop containing Code body 1  is executing. semaphoreTaken = 1 for(i=1; i<N; i++) {/* Code body 1 */...}semaphoreTaken = 0for(i=1; i<N; i++) {/* Code body 2 */...} However, after for -loop fusion optimization, the two for -loops may be combined in such a way that Code body 1  loses its semaphore protection. For example: semaphoreTaken = 1semaphoreTaken = 0for(i=1; i<N; i++) {/* Code body 1 */.../* Code body 2 */...} This might allow shared memory protected by the semaphore to be modified from another thread while Code body 1  is executing, potentially resulting in data corruption. This bug can cause incorrect code to be generated for the Rate Transition block, if all of the following conditions are true: Rate Transition block option Ensure data integrity during data transfer  is selected. Rate Transition block option Ensure deterministic data transfer (maximum delay)  is cleared. The input port has a faster sample time or a higher priority than the output port. The input signal is a vector (signal width is greater than 1). The model contains at least one other signal with the same width, such that the for -loop fusion optimization can occur.  ","To work around this bug, you can select the Rate Transition block option Ensure deterministic data transfer (maximum delay), which causes the generated code for the Rate Transition block to use an alternative data transfer approach that is not adversely affected by the for-loop fusion optimization. Note that selecting this option generates code that transfers data at the sample rate of the slower of the two blocks connected to the Rate Transition block, which can alter model behavior.",Simulink Coder,Incorrect Code Generation,"R2008a web release, R2008b",22 Apr 2009
469100, R2007b Simulink? Design Verifier is incompatible with some R2007b+ Design Automation Products,"If you install any of the following R2007b+ products on top of an R2007b installation that includes Simulink? Design Verifier: Simulink? 7.0.1 Stateflow? 7.0.1 Stateflow? Coder 7.0.1 Simulink Fixed Point 5.5.1 Real-Time Workshop? 7.0.1 Real-Time Workshop Embedded Coder 5.0.1 Simulink? Verification and Validation 2.2.1 Fixed-Point Toolbox 2.1.1  Simulink? Design Verifier may operate incorrectly, causing errors. ",,Simulink Design Verifier,Other,"R2007b web release, R2008a",05 Dec 2011
469092, R2007b Simscape is incompatible with some R2007b+ Design Automation Products,"If you install any of the following R2007b+ products on top of an R2007b installation that includes Simscape: Simulink? 7.0.1 Stateflow? 7.0.1 Stateflow? Coder 7.0.1 Simulink Fixed Point 5.5.1 Real-Time Workshop? 7.0.1 Real-Time Workshop Embedded Coder 5.0.1 Simulink? Verification and Validation 2.2.1 Fixed-Point Toolbox 2.1.1  Simscape may operate incorrectly, causing errors. ",,Simscape,Other,"R2007b web release, R2008a",04 Jan 2011
467577, MATLAB might crash during code generation for a model containing a data store with a data type defined by a Simulink.StructType object,MATLAB might crash when Real-Time Workshop generates code for a model that contains a data store that defines: The data type using a Simulink.StructType  object. State properties using a Simulink.Signal  object with initial value 0 .  ,Specify [] as the initial value for the Simulink.Signal object. The generated code is the same as when you specify 0 for the initial value.,Simulink Coder,Other,"R2008a web release, R2008b, R2009a",06 May 2009
467565, Models with algebraic loops that are driven by atomic subsystems may cause a SEGV during an update diagram.,"This bug occurs in the following situation: Let B1 be a block in an algebraic loop that is driven by an atomic subsystem, AS1. Let B2 be the block in the atomic subsystem that drives B1. If the index of the output port of B2 that drives B1 is equal to or greater than the total number of output ports on AS1, a SEGV may occur during an update diagram. ","For the situation described in the bug, a workaround is to add a Signal Conversation block between block B2 and the output port of AS1, such that the Signal Conversion block is inside AS1.In the attached model, example.mdl: B1 is the ""example/Switch""; AS1 is the ""example/Atomic Subsystem""; and B2 is ""example/Atomic Subsystem/Embedded MATLAB Function"". Thus, adding a Signal Conversion block between ""example/Atomic Subsystem/Embedded MATLAB Function"" and ""example/Atomic Subsystem/Out2"" will serve as a workaround.",Simulink,Other,"R2008a web release, R2008b",09 Aug 2011
466383, Using tstool to generate time plots of Simulink Timeseries objects with more than 5000 points can raise an error,"Creating a time plot for a Simulink timeseries object from tstool  which has more than 5000 points can produce the following error: ??? Subscript indices must either be real positive integers or logicals. Error in ==> tsguis.timeplot.timeplot>localUpdateLims at 97 h.updatelims; The error can occur either on clicking the Display  button on the Time Series Tab after clicking on the Simulink timeseries object  node in tstool , or upon dragging and dropping a Simulink timeseries onto the timeplots  node. ? ","In MATLAB 7.5 (2007b), remove line 96 containing the text ""drawnow"" from the file:(MATLABROOT)\toolbox\matlab\timeseries\@tsguis\@timeplot\addTs.mYou might need to restart MATLAB for the change to take effect.",MATLAB,Other,R2008a,09 Jun 2008
466011," Stateflow data type settings can be corrupted after the model is saved, closed, and reloaded.","Settings for Stateflow data with ""Bus"" or ""Fixed point"" types can be corrupted after the model is saved, closed, and reloaded. ",,Stateflow,Other,R2008a,12 Jun 2008
465095, Incorrect code generation: generated code results for Bus Selector block does not match simulation results,"Real-Time Workshop and Real-Time Workshop Embedded Coder software might generate incorrect code if all of the following apply to your model: The model has a Stateflow chart that contains a bus output signal. The Stateflow chart has exported graphical functions that write to the bus output signal. The bus output signal of the Stateflow chart is directly connected to a Bus Selector block  For example, the attached model gives different simulation and code generation results. The simulation result is correct while the code generation result is wrong. ",Make the output of the Bus Selector block a test point.,Simulink Coder,Incorrect Code Generation,"R2008a web release, R2008b",09 Aug 2011
463609, Generated code fails to compile when using data type replacements in conjunction with AUTOSAR target,The Real-Time Workshop Embedded Coder generated code fails to compile if all of the following conditions apply to your model: The model is configured to use an AUTOSAR system target file. The code generator creates the ERT S-function wrapper. The generated code replaces built-in data type names with user-defined replacement data type names.  ,,Embedded Coder,Other,"R2008a web release, R2008b",22 Apr 2009
462729, Build process failure produces CGIR assertion error message,"The Real-Time Workshop build process might fail to generate code and reports the following error message: CGIR assertion in rtwcg_utils/rtwcg_tag.cpp(1001): 'getNodeRTWCGTag(startNode) == getNodeRTWCGTag(endNode) &amp;&amp; getNodeRTWCGTag(startNode) == rtwTag'  [0] libmwsimulink.so:assertion_func(void*, char const*, int, char const*)()  [1] libmwrtwcg.so:RTWCG::RTWCGTagCtx::updateTagRegion(RTWCG::RTWCGNodeTag*)()  [2] libmwrtwcg.so:RTWCG::RTWCGTagCtx::traverseUnstructuredCfg(CG_Node*)()  [3] libmwrtwcg.so:RTWCG::RTWCGTagCtx::fcnRefreshTags(CG_Const*)()  [4] libmwrtwcg.so:RTWCG::RTWCGRefreshTags(CG_Scope*)()  ","In the Configuration Parameters dialog, clear the Simulink Block / Stateflow object comments check box in the Real-Time Workshop > Comments pane.?",Simulink Coder,Other,"R2008a web release, R2008b",22 Apr 2009
462048, Error during code generation for models with nested conditionally executed subsystems,"The Real-Time Workshop build process might fail for models with nested, conditionally executed subsystems, if any of the output signals of the subsystems reset on disable. The build process reports the failure as an error message in the MATLAB Command Window similar to the following: %closefile, %selectfile or %flushfile argument must be a valid open file  ",Change the Output when disabled parameters of the subsystem Outport blocks to held.,Simulink Coder,Other,"R2008a web release, R2008b",22 Apr 2009
461798, Generated code for a model that is referenced in Normal mode and uses a global parameter may be uncompilable,"When Real-Time Workshop generates code for a model, the code may be uncompilable if all of the following are true: The model contains a Model block that is set to Normal mode. The referenced model has a function-call port at the root level. A block in the referenced model is using a Simulink.Parameter that has a global storage class (for example, SimulinkGlobal  or ExportedGlobal ).  No warning or error message appears during code generation, but trying to compile the generated code causes an error. ",,Simulink,Other,"R2008a web release, R2008b",20 May 2011
