Bug Id,Summary,Description,Workaround,Products,Type,Fixed In,Modified Date
2229279, Incorrect Code Generation: Unexpected result or error when using a tabulated data parameterization of the Pressure Relief Valve,"In the Pressure Relief Valve block, when the Opening area parameterization  is set to Tabulated data - Area vs. pressure , and the pressure drop between port A  and port B  exceeds the last element of the?Pressure differential vector , one of the following may occur: The orifice area may incorrectly change to an unexpected value. The block may erroneously generate the following message: ""Nonlinear solver: failed to converge, ?residual norm too large.""   ","To avoid these errors, either:Replace the Pressure Relief Valve with a Pressure Compensator block.Set the?Opening area parameterization?to?Tabulated data - Area vs. pressure.Connect the pressure sensor port X to port B. Connect the sensor port Y to port A.Reverse the order of the elements in the?Opening area vector. For example, if the existing vector is [0.25, 0.8, 1.3], adjust it to [1.3, 0.8, 0.25]. This can be achieved by setting it to?fliplr([0.25, 0.8, 1.3]).Reverse?the order of the elements in the Pressure differential vector and flip the element signs. For example, if the existing vector is [-10, 5, 13], adjust it to [-13, -5, 10]. This can be achieved by setting it to?-fliplr([-10, 5, 13]).All other parameters and port connections should match the original Pressure Relief Valve block settings.?In the Pressure Relief Valve block, use a linear parameterization by setting the?Opening area parameterization?to Linear area-pressure relationship.",Simscape Fluids,Incorrect Code Generation,"R2018b Update 8, R2019b Update 6, R2020a Update 3, R2020b",11 Feb 2021
2225666, The Pressure Compensated 3-Way Flow Control Valve may default to an incorrect value for the maximum orifice area.,"In the Pressure-Compensated 3-Way Flow Control Valve block, when?Orifice parameterization ?is set to By orifice area vs. orifice opening table , and the sum of the signal at port C  and the Orifice initial opening  ?exceeds a certain threshold, the orifice area may equal a value that is unrelated to the values in?Tabulated orifice area .   In R2018b and earlier, this threshold is the value of the?Orifice maximum opening , which is visible when the?Orifice parameterization  is By maximum opening and area .?In R2019a and later, this threshold is 0.005 m, the default value of?Orifice maximum opening . ","To avoid these errors, either:Replace the Pressure-Compensated 3-Way Flow Control Valve with a Variable Orifice block and Pressure Relief Valve block.Connect the Variable Orifice S port to the node that was previously connected to the original block C port.Connect the Variable Orifice port A and Pressure Relief Valve A to the node that was previously connected to the original block A port.Connect the Variable Orifice port B to the node that was previously connected to the original block B port.Connected the Pressure Relief Valve B to the node that was previously connected to the original block R port.Set the Variable Orifice?Model parameterization?to?By area vs. opening table.Leave the Variable Orifice Orifice orientation?as?Opens in positive direction.Set all other Variable Orifice parameters to match the parameters on the Pressure-Compensated 3-Way Flow Control Valve?block Variable orifice tab.Leave the Pressure Relief Valve Opening area parameterization??as Linear area-pressure relationship.?Set all other?Pressure Relief Valve parameters to match the parameters on the Pressure-Compensated 3-Way Flow Control Valve?block Pressure compensator tab.?In the Pressure-Compensated 3-Way Flow Control Valve block, use a linear parameterization by setting the?Orifice parameterization?to?By maximum opening and area.",Simscape Fluids,Other,"R2018b Update 8, R2019b Update 6, R2020a Update 6, R2020b",11 Feb 2021
2204516, Incorrect carrier damping loss calculation in Limited Slip Differential and Open Differential blocks,"The carrier damping loss calculation, set using the parameter Carrier damping, bd , is incorrect by a factor of one quarter of the carrier to driveshaft ratio, Ndiff/4. The affected blocks are Limited Slip Differential and Open Differential.  For typically small values of Carrier damping, bd ?or in applications with a?Carrier to drive shaft ratio, Ndiff? of approximately 4, there might not be any noticeable effect. ","Apply a quarter factor of the Carrier to drive shaft ratio, Ndiff to the nominal value used for the parameter Carrier damping, bd.For example, if Carrier damping, bd is nominally 1e-3 and the Carrier to drive shaft ratio, Ndiff is 3.7, then the corrected entry for the parameter Carrier damping, bd is 1e-3*3.7/4.",Powertrain Blockset,Other,"R2018b Update 8, R2019b Update 6, R2020a Update 1, R2020b",11 Feb 2021
2201776, MATLAB might crash when simulating models with non-complementary motion actuation and at least one implicit 6-DOF tree joint,"If a Simscape Multibody model has non-complementary motion actuation and at least one implicit 6-DOF tree joint, MATLAB might crash during a normal simulation. The crash occurs when an insufficient computed torque error occurs, and the joint with the largest magnitude error is an implicit 6-DOF joint.  When generating code for such a model (rapid accelerator, etc), MATLAB will always crash. ","Simscape Statistics Viewer displays the number of implicit 6-DOF joints in a model; try to eliminate all implicit 6-DOF tree joints by adding explicit joint blocks, such as the 6-DOF Joint block, from the Simscape Multibody library.",Simscape Multibody,Other,"R2018b Update 8, R2019a Update 9, R2019b Update 6, R2020a Update 2, R2020b",11 Feb 2021
2201443, Incorrect Code Generation: The Cartridge Valve Insert block may implement an incorrect value for the poppet stroke.,"In the Cartridge Valve Insert block, when Orifice specification  is set to either?Area vs. opening table  or Pressure-flow characteristic , the poppet stroke remains at its default value of 0.005 m, irrespective of the?Tabulated orifice opening   parameter value.  ","To avoid this error, replace the Cartridge Valve Insert block with a Hydraulic Cartridge Valve Actuator block and Variable Orifice block as shown on the block?Documentation page:Connect the Hydraulic Cartridge Valve Actuator port A to the Variable Orifice port A.Connect the Hydraulic Cartridge Valve Actuator port B to the Variable Orifice port B.In the Cartridge Valve Actuator block,?Set the?Poppet stroke equal to the last element of the Tabulated orifice opening, minus the first element of the?Tabulated orifice opening, from the Cartridge Valve Insert block.Set the?Poppet-seat Initial gap?equal to the Cartridge Valve Insert Initial opening setting.Ensure that the Actuator Orientation?remains at its default setting of Acts in positive direction.All other parameters should match the parameter values in the Cartridge Valve Insert block.In the Variable Orifice block,?Ensure that the Orifice?Orientation?remains at its default setting of Opens?in positive direction.Ensure that the Initial opening?parameter remains at its default value of 0 m.All other parameters should match the parameter values in the Cartridge Valve Insert block. The Cartridge Valve Insert block parameters correspond to the following Variable Orifice block parameters:Orifice specification to?Model parameterizationTabulated orifice opening to?Orifice opening vectorTabulated orifice area to Orifice area vectorTabulated pressure differential to?Pressure differential vectorTabulated flow rate to?Volumetric flow rate table",Simscape Fluids,Incorrect Code Generation,"R2018b Update 8, R2019b Update 6, R2020a Update 6, R2020b",11 Feb 2021
2197825, Incorrect Code Generation: Unit Conversion block returns incorrect generated code for conversions with offsets and fixed-point data types with bias,"The Unit Conversion block might return incorrect answers for accelerator mode, rapid accelerator mode simulation, or code generation when the following conditions are true:The Output data type  parameter is set to Inherit: Inherit via back propagation , The input or output data type is a fixed-point data type with a bias, The unit conversion has an offset, for example, ¡ãC  to ¡ãF  or ¡ãC  to K .   ",Set the Output data type parameter of the Unit Conversion block to Inherit: Inherit via internal rule and insert a Data Type Conversion block after the Unit Conversion block.,Simulink,Incorrect Code Generation,"R2018b Update 8, R2019a Update 8, R2019b Update 6, R2020a Update 1, R2020b",11 Feb 2021
2195981, MATLAB crashes at or around startup,MATLAB might crash at or around startup with an?Access violation in?the following function call at the top of the stack trace:   MathWorks::lxe::Convertor::FoldMatlabStringLiteral ,,MATLAB,Other,R2018b,30 Mar 2020
2186038, Automated Driving Toolbox examples for monoCamera and birdsEyeView classes do not display expected results when installed with Vehicle Dynamics Blockset.,The results returned by these examples are incorrect when the Vehicle Dynamics Blockset is installed.,,Automated Driving Toolbox,Other,"R2018b Update 8, R2019a Update 8, R2019b Update 8, R2020a Update 1, R2020b",11 Feb 2021
2183524, MATLAB crashes during model update when adding in previously missing custom source code,"MATLAB might crash when working with a Simulink model if the following sequence of events unfolds: Your model has the ""import custom code"" parameter enabled for simulation target custom code You update the simulation target custom code settings to add header files to the build that declare functions The function definitions are not found by Simulink when you update the diagram, likely due to missing source files You update the simulation target custom code settings to add source files for the missing function definitions You update the diagram, but Simulink fails to successfully parse the added source files due to errors within the source files  A representative stack trace could be: Stack Trace (captured): [? 0] 0x0000000010afb603 C:\Program Files\MATLAB\R2019b\bin\win64\libmwfl.dll+00046595 foundation::core::diag::thread_context::unspecified_bool+00000051 [? 1] 0x0000000010af95d8 C:\Program Files\MATLAB\R2019b\bin\win64\libmwfl.dll+00038360 foundation::core::diag::stacktrace_base::capture+00000024 [? 2] 0x0000000010afebeb C:\Program Files\MATLAB\R2019b\bin\win64\libmwfl.dll+00060395 foundation::core::diag::symbols::getSymbolAddress+00012843 [? 3] 0x0000000010b02d51 C:\Program Files\MATLAB\R2019b\bin\win64\libmwfl.dll+00077137 foundation::core::diag::is_terminate_message_enabled+00000577 [? 4] 0x000000001ba8857f C:\Program Files\MATLAB\R2019b\bin\win64\mcr.dll+01148287 mcr::shutdown::startWatchdog+00037471 [? 5] 0x000000001ba87bac C:\Program Files\MATLAB\R2019b\bin\win64\mcr.dll+01145772 mcr::shutdown::startWatchdog+00034956 [? 6] 0x000000001ba83533 C:\Program Files\MATLAB\R2019b\bin\win64\mcr.dll+01127731 mcr::shutdown::startWatchdog+00016915 [? 7] 0x000000001ba899e6 C:\Program Files\MATLAB\R2019b\bin\win64\mcr.dll+01153510 mnSetSegvServiceUrl+00000214 [? 8] 0x00007fff60564b58 C:\Program Files\MATLAB\R2019b\bin\win64\VCRUNTIME140.dll+00019288 purecall+00000040 [? 9] 0x00000000e058a21f C:\Program Files\MATLAB\R2019b\bin\win64\cg_ir.dll+01221151 CG::Const::isa+00000015 [ 10] 0x00000000e04994ce C:\Program Files\MATLAB\R2019b\bin\win64\cg_ir.dll+00234702 CG::Fcn::isa+00000014 [ 11] 0x000000025f31d9bd C:\Program Files\MATLAB\R2019b\bin\win64\slcc.dll+00252349 mwboost::serialization::singleton_module::lock+00009213 [ 12] 0x000000025f30afbd C:\Program Files\MATLAB\R2019b\bin\win64\slcc.dll+00176061 SLCC::TypeConverter::operator=+00016909 [ 13] 0x000000025f30ccb3 C:\Program Files\MATLAB\R2019b\bin\win64\slcc.dll+00183475 SLCC::TypeConverter::operator=+00024323 [ 14] 0x000000025f31add1 C:\Program Files\MATLAB\R2019b\bin\win64\slcc.dll+00241105 mwboost::serialization::singleton_module::get_lock+00001425 [ 15] 0x000000025f3128ed C:\Program Files\MATLAB\R2019b\bin\win64\slcc.dll+00207085 SLCC::TypeConverter::operator=+00047933 [ 16] 0x000000025f30b06e C:\Program Files\MATLAB\R2019b\bin\win64\slcc.dll+00176238 SLCC::TypeConverter::operator=+00017086 [ 17] 0x00007fff495991c4 C:\Program Files\MATLAB\R2019b\bin\win64\MSVCP140.dll+00102852 Concurrency::details::_ContextCallback::_CallInContext+00000212 ......?  ",,Simulink,Other,"R2018b Update 8, R2019a Update 9, R2019b Update 6, R2020a Update 1, R2020b",11 Feb 2021
2180371," Simulink PLC Coder does not support the Simulink.LookupTable, Simulink.Breakpoint, and Simulink.DualScaledParameter objects for code generation","The Simulink.Lookuptable , Simulink.Breakpoint , and Simulink.DualScaled  parameter objects use the coderInfo  property for tunability purposes, that might result in the generated code containing variables linked to these objects having no initial values.? For this reason, Simulink PLC coder does not support these objects for code generation.? ",,Simulink PLC Coder,Other,"R2018b Update 8, R2020a Update 1, R2020b",11 Feb 2021
2179943, Error message with Function-Call Subsystem added as slice component using addSliceComponent,Adding a Function-Call Subsystem as a slice component using  addSliceComponent? API throws an error which says  Component is a function call and cannot be sliced ,,"Simulink Check, Simulink Coverage, Requirements Toolbox",Other,"R2018b Update 8, R2020b",11 Feb 2021
2178873, Incorrect Code Generation: Incorrect code may be generated for?a model containing a For Iterator Subsystem,Incorrect code may be generated for a model that meets the following conditions: There is an Assignment block connected to a Unit Delay block in a For Iterator subsystem. The?Initial Condition ?of the Unit Delay block initialization may or may not be zero.  ,"For releases prior to R2018b, unzip the attachment and save the fix_2178873.p file to a folder on your MATLAB path. Run this script in each MATLAB session before opening your model.",Embedded Coder,Incorrect Code Generation,"R2018b Update 6, R2019b",26 Feb 2020
2176177, Incorrect Code Generation: Unit Conversion block gives incorrect answer when converting data types during Normal mode simulation,"The Unit Conversion block might return incorrect answers for Normal mode simulation when the following conditions are true: The?Output data type ?parameter is set to Inherit: Inherit via back propagation , The input or output data type is a double or single, The output data type and input data type are different.  or The?Output data type ?parameter is set to?Inherit: Inherit via back propagation , The input or output data type is integer or fixed-point, The input signal is nonscalar.  ",Set the Output data type parameter of the Unit Conversion block to?Inherit: Inherit via internal rule and?insert a Data Type Conversion block after the Unit Conversion block.?,Simulink,Incorrect Code Generation,"R2018b Update 8, R2019a Update 8, R2019b Update 6, R2020a",11 Feb 2021
2175063, Error when starting a real-time model on system that uses Windows 10 May 2020 Update,"When starting a real-time model on a system that uses the Windows 10 May 2020 Update  operating system, the model does not start. MATLAB reports the error: Hardware timer cannot be allocated. Real-time kernel cannot run.  ",,Simulink Desktop Real-Time,Other,"R2018b Update 8, R2019a Update 7, R2019b Update 5, R2020a, R2020b",17 Feb 2021
2173514, A model with string data with non-Auto custom storage class can generate code that does not compile,"String data with any of the following custom storage classes might generate code that does not compile: Volatile  ExportToFile  ImportFromFile  FileScope  Localizable  Struct  Reusable      The noncompilable code contains an incomplete character literal, such as the following: MyTestStruct.A[7] = '  For R2018b, only Update 5 and later are affected by this issue. For R2019a, only Update 5 and later are affected by this issue.? ",,Simulink,Other,"R2018b Update 8, R2019a Update 8, R2019b Update 6, R2020a Update 1, R2020b",11 Feb 2021
2163041, Missing requirement links for Stateflow objects in library after resolve-push,"If you have a Stateflow chart in a referenced library, and objects inside the chart have requirements traceability links, these links might break after resolving the link to this library and using the ""push"" option to brings updates from model to library. When viewed in the Requirements Editor, the links appear with a warning, and the source is unresolved. In the Requirements Perspective view,?the chart does not display requirement link badges, as if there?are no links. ",,Requirements Toolbox,Other,"R2018b Update 7, R2019a Update 7, R2019b Update 5, R2020a",06 Feb 2024
2158388, Incorrect Code Generation: Math Function block mod and rem functions might produce incorrect results in generated code for large inputs due to overflow,"The Math Function block might produce incorrect results in generated code when all the following conditions are true:? The Function  parameter is set to mod ?or  rem  Block input ports 1 (a) and 2 (b) are of floating-point data types    The quotient of a/b  overflows to?Inf ?or?-Inf   The result in simulation is correct (zero ), but the result in generated code is incorrect (non-zero ). ?Note: This bug also affects MATLAB Coder (Bug report ). ",,Simulink,Incorrect Code Generation,"R2018b Update 7, R2020a",19 Mar 2020
2146989, Generated code for referenced models does not initialize shared local data stores to zero,"When you clear the parameter Remove internal data zero initialization,  the code generated for referenced models does not initialize shared local data stores to zero.",Use global data store memory (which is also shared across model instances) instead of shared local data store memory.,Embedded Coder,Other,"R2018b Update 7, R2019b Update 5, R2020a, R2020b",16 Sep 2020
2146466, Incorrect Code Generation: Generated CUDA code produces incorrect results when greater than 3-D input image passed to imresize?function,"When generating CUDA? code for the imresize  function, the generated?code produces incorrect results when the input image to be resized is specified as? N-dimensional (N > 3). For example, the code generated for the following MATLAB entry-point function,?foo,? produces incorrect results: function output = foo()?  ? input = rand(640,480,3,4);? output = imresize(input,[224 224]); end  ",,GPU Coder,Incorrect Code Generation,"R2018b Update 7, R2019a Update 7, R2019b Update 4, R2020a",05 Feb 2024
2145862, Analysis may terminate with an?Internal error in Simulink Design Verifier back end?error message.,"Analysis might terminate without producing the results. When you run the analysis with a user interface, it displays the following error message:Internal error in Simulink Design Verifier back end.  When you run the analysis in the Test Generation  mode, the error message displayed at the MATLAB Command Window is: Test generation produced errors  Stack trace observed from R2018a: src/data_graph/graph_rat_feasible.c:6508 err=data_graph_err_internal  src/data_graph/graph_rat_feasible.c:6508 err=data_graph_err_internal  src/tempo/tempo_safe_induction.c:1333 tempo_error=tempo_err_unknown  When this issue is hit, the stack trace will contain graph_rat_feasible.c  with a number between 6400 and 6600, or err=data_graph_err_verify_model.  ",,Simulink Design Verifier,Other,"R2018b Update 8, R2019b Update 8, R2020a Update 7, R2020b",29 Jul 2021
2144112," Longitudinal Driver block does not use the Shift type, shftType parameter","The Longitudinal Driver block does not use these?Shift type, shftType ?parameter settings: Reverse, Neutral, Drive  Scheduled  External   If you select one of these options, the block incorrectly uses the default setting?None .",,Powertrain Blockset,Other,"R2018b Update 7, R2019a Update 7, R2019b Update 4, R2020a, R2020b",16 Sep 2020
2140912, MinGW compilation failure when building large number of shared utility source files,"On a Windows computer, if you use the MinGW compiler to build a model that includes a large number of shared utility source files, you might see an error. For example:  C:\Programs\MINGW\bin/ar: ../../../slprj/sim/_sharedutils/utility_file.obj: No such file or directory?  gmake: *** [../../../slprj/sim/_sharedutils/rtwshared.lib] Error 1?   ?This compilation failure occurs when the length of the command line to invoke the archiver (ar ) exceeds the Windows command line length limit.  ",,Simulink Coder,Other,"R2018b Update 7, R2019a",06 Feb 2020
2140543, Incorrect Code Generation: Relay and Backlash blocks might produce incorrect results when block is in frame-based mode and model uses row-major array layout,The Relay and Backlash blocks might produce incorrect results in generated code when all of the following conditions are true:? The?Input Processing ?parameter of the Relay or Backlash block is set to?Columns as channels (frame based)  The model configuration parameter?Code Generation? >?Interface? >?Array Layout?  is set to? Row-Major   The input signal is a 2-D matrix   ,,Simulink,Incorrect Code Generation,"R2018b Update 7, R2019a Update 7, R2019b Update 4, R2020a",19 Mar 2020
2140269, Simulink Web View unable to export to file path that contains non-ASCII characters,"If you export a Simulink model to a Web View and provide a file path that contains non-ASCII characters, files in the support  folder can be corrupt and have a file size of zero.",Specify a file path that contains only ASCII characters and then copy the files to the final destination.,Simulink Report Generator,Other,"R2018b Update 7, R2019b Update 4, R2020a",19 Mar 2020
2139675, datetime time zones do not reflect recent change to Brazil's time zone,"In April 2019, the government of Brazil announced that the country no longer observes Daylight Saving Time. The time zone data in MATLAB does not reflect this recent change. In MATLAB, this change manifests itself as datetime  arrays in what used to be the DST period (for example, 17 November 2019 to 16 February 2020) with Brazilian time zones (for example, 'America/Sao_Paulo' ) being treated as UTC-2 rather than UTC-3. The Brazilian time zones impacted by this change are listed here. 'America/Sao_Paulo'  'America/Campo_Grande'  'America/Cuiaba'   ","If working only with recent datetime values (since 17 February 2019), use the fixed time zone offset. For each time zone listed below, change the time zone to the corresponding fixed time zone offset.?'America/Sao_Paulo' -> 'Etc/GMT+3''America/Campo_Grande' -> 'Etc/GMT+4''America/Cuiaba' -> 'Etc/GMT+4'For example, for datetime values associated with S?o Paulo, change the TimeZone property to 'Etc/GMT+3'.if all(d > datetime(2019,2,17))    d.TimeZone = 'Etc/GMT+3'end For datetime values associated with Campo Grande or Cuiab¨¢, use 'Etc/GMT+4'.",MATLAB,Other,"R2018b Update 7, R2019a Update 7, R2019b Update 4, R2020a, R2020b",16 Sep 2020
