Bug Id,Summary,Description,Workaround,Products,Type,Fixed In,Modified Date
1843291, Security Issue: Web administration dashboard for MATLAB Production Server for R2017a 每 R2018a may allow session impersonation or authentication bypass,"Security updates are available for R2017a每R2018a.   If you are using R2018b, no action is required. This release is not affected.   If you are using an older release,?upgrade to R2018b .   If you need to use older releases, download security updates linked in the table below.  To preserve your configuration, follow the instructions in the Fix  section below before applying the update.             Release       Solution                     R2018b       No action required                R2018a       Download R2018a Update 6                 R2017b       Download R2017b Update 9                 R2017a       Download R2017a Update 3           These updates  apply only if you use the MATLAB Production Server dashboard. If you only create  server instances using the command-line interface, the updates do not apply. ",Remove the MATLAB Production Server dashboard.,MATLAB Production Server,Other,"R2017a Update 3, R2017b Update 9, R2018a Update 6, R2018b",23 Oct 2018
1830810, Security Issue: MATLAB apps (.mlapp) authored with?App Designer?and run with MATLAB? Runtime for R2016a 每 R2017a may allow remote file upload and code execution,"Security updates are available for MATLAB Runtime R2016a每R2017a. This only applies to MATLAB apps (.mlapp) authored with?App Designer ?and run with MATLAB Runtime. If you are using MATLAB Compiler R2016a 每 R2017a you can recompile and redistribute your apps to use MATLAB Runtime R2017b or greater. If you will continue to use R2016a 每 R2017a, downstream app users will need to update their MATLAB Runtime. See the Workaround section below for options to provide the MATLAB Runtime update to app users. The base MATLAB Runtime has not been updated. Future deployed apps will need the MATLAB Runtime updates applied. ",   Update your installed MATLAB Runtime:                      Go to the?MATLAB Runtime Download Web Page?to download and install the appropriate MATLAB Runtime Update.                Inform end-users of your apps about the security updates for MATLAB Runtime.                         Make the MATLAB Runtime Update Installer available to the end-users in either of these ways:                                                  Ask them to download the MATLAB Runtime Update Installer from the?MATLAB Runtime Download Web Page?for the MATLAB version that you are using.                            Share the MATLAB Runtime Update that you downloaded in step 1.                                                     Apply the Update to the installed MATLAB Runtime.             ,MATLAB Compiler,Security Issue,"R2016a Update 7, R2016b Update 6, R2017a Update 3, R2017b",23 Oct 2018
1830808, Security Issue:?MATLAB Mobile Connector may allow remote file upload and code execution for R2016a 每 R2018a,"Security updates are available for MATLAB R2016a每R2018a. Running MATLAB when the MATLAB Mobile Connector is on may allow remote file upload and code execution.   If you are using R2018b, no action is required. This release is not affected.   If you are using an older release,?upgrade to R2018b .   If you need to use older releases, download security updates linked in the table below.              Release       Solution                     R2018b       No action required                R2018a       Download R2018a Update 6                 R2017b       Download R2017b Update 9                 R2017a       Download R2017a Update 3                 R2016b       Download R2016b Update 6                 R2016a       Download R2016a Update 7           The default condition of the MATLAB Mobile Connector is as follows:   For R2017b每R2018a, the MATLAB Mobile Connector is off by default. It is on only if you explicitly enable it.   For R2016a每R2017a, the MATLAB Mobile Connector is enabled by default.  ",,MATLAB,Other,"R2016a Update 7, R2016b Update 6, R2017a Update 3, R2017b Update 9, R2018a Update 6, R2018b",07 Oct 2019
1816980, Type mismatch error when assigning an expression to a local data that has the same type,"When using MATLAB action language, Stateflow might throw a type mismatch error when you have an assignment to a local data object that resolves to a Simulink Signal, even if the type of the expression being assigned is the same as the type of the local data.","Use an explicit cast in the assignment:Local_A = cast(expr, 'like', Local_A)?",Stateflow,Other,R2017a,03 Aug 2018
1800778, Unexpected license error can occur if local workers in a Parallel Computing Toolbox pool are idle for longer than FlexLM license timeout period,"When using a parallel pool, a worker can be idle, that is, notexecuting any MATLAB code. For example, a worker can be idle when the client is not executing anyparallel language constructs such as parfor, parfeval, or spmd, or when not allworkers are busy executing parallel constructs, such as the last few iterationsof a parfor loop.  If a worker is idle for longer than the FlexLM license timeoutperiod, then the license is returned. When the worker resumes executingMATLAB code, it does not correctly reacquire the license. This condition leads to thefollowing license error: ? License checkout failed.??License Manager Error -5??Cannot find a license for Distrib_Computing_Toolbox.????Troubleshoot this issue by visiting: ??https:/ / www.mathworks.com/ support/ lme/ R2018a/ 5 ????Diagnostic Information:??Feature: Distrib_Computing_Toolbox ??License path: 27001@ah-pmasoero ??Licensing error: -5, 0.??License checkout failed.??License Manager Error -5??Cannot find a license for Distrib_Computing_Toolbox.????Troubleshoot this issue by visiting: ??https:/ / www.mathworks.com/ support/ lme/ R2018a/ 5 ????Diagnostic Information:??Feature: Distrib_Computing_Toolbox ??License path: 27001@ah-pmasoero ??Licensing error: -5, 0.??Error using distcompserialize??Unable to checkout a license for the Parallel Computing Toolbox.?  ",,Parallel Computing Toolbox,Other,"R2017a Update 3, R2017b Update 8, R2018a Update 5, R2018b",04 Oct 2018
1796801, Incorrect results are possible for cascading Unit Delay blocks inside Switch Case Action Subsystem block,"The state for a Unit Delay block may incorrectly be a local variable in the generated code for a model that meets all of these conditions:  The Unit Delay blocks are inside a Switch Case Action Subsystem block. The output of one Unit Delay block feeds into another Unit Delay block. The Unit Delay block outputs are vectors or a matrices. In the Configuration Parameters dialog box, the Enable local block outputs  parameter is selected.   ",Unzip the attachment and save the workaroundForBugReport1796701.p file to a folder on your MATLAB path. Run this script in each MATLAB session before opening your model.?,Embedded Coder,Other,"R2016b Update 7, R2017a Update 3, R2017b Update 8, R2018a Update 5, R2018b, R2019a",20 Mar 2019
1778627," MATLAB crashes if an attempt is made to grow a read-only property by assigning to an out-of-bounds index,when the initial property value is an empty array.","Attempting to set the value of a read-only property should throw the error message: ""You cannot set the read-only property ... "". However, MATLAB crashes if you attempt to grow the property value by assign to an out-of-bounds index when the property value is empty (that is, the value of the property has at least one dimension equal to zero). Example:? Consider the two classes Property and PropertyList as shownbelow:? classdef Property  properties  ? ? propName;  end  methods  ? ? function obj = Property(name)  ? ? ? ? obj.propName = name;  ? ? end  end  end  classdef PropertyList  ? ? properties(SetAccess = private)   ? ? ? ? propList % read-only property   ? ? end   ? ? methods  ? ? ? ? function obj = PropertyList  ? ? ? ? ? ? obj.propList = Property.empty; %Initializes property value to empty?   ? ? ? ? end  ? ? end  end?  If the user attempts to set the value of an out-of-bounds element of the read-only property 'propList', then MATLAB will crash.? >> p = PropertyList;  >> p.propList(1) = Property('first') %MATLAB crashes    ",,MATLAB,Other,R2017a,31 May 2018
1771005, Unused local variables in model initialization function,Simulink Coder can generate unused local variables in the model_initialize  function under these following conditions: The model contains a user written S-function that generates C/C++ code utilizing a TLC implementation. The user written S-function implements TLC based expression folding. The user written S-function TLC implementation has a block initialization function.   ,,Simulink Coder,Other,"R2015aSP1 Update 3, R2016b Update 6, R2017a Update 3, R2018a Update 4, R2018b",27 Mar 2019
1755403, Incorrect Code Generation: Incorrect code is possible for scalar Data Store Memory block value that is read inside reusable subsystem,"The generated code may be incorrect for a model that meets these conditions: A Data Store Memory block?is read inside a reusable subsystem. The reusable subsystem has a single output. The Data Store Memory block is not written in the parent model of the subsystem. The Data Store Memory block variable is a scalar.  In the incorrect?code, the Data Store Memory block value may be incorrectly defined as a local variable which is not initialized.? ","Unzip the attached P-file,?workaroundForBugReport1755403.p.Insert the P-file on the MATLAB file path.For every new MATLAB session, in the Command Window, enter the following command:>> workaroundForBugReport1755403",Embedded Coder,Incorrect Code Generation,"R2017a Update 3, R2017b Update 7, R2018a Update 2, R2018b",04 Oct 2018
1752037, Incorrect Code Generation: Code generated for??inpolygon may return wrong answers for nonvector inputs,"The code generated for the??inpolygon  function allows the first two inputs to have any shape, but it may return incorrect results when the inputs are not vectors. This issue can also occur in a MATLAB Function block or Stateflow chart.? ","Convert data inputs to vectors and reshape the outputs of the function.? ? [in1,on1] = inpolygon(x(:),y(:),xv,yv); ? ? in = reshape(in1,size(x));?? ? on = reshape(on1,size(x));?",MATLAB Coder,Incorrect Code Generation,"R2017a Update 3, R2018a Update 2, R2018b",04 Oct 2018
1751844, Error using Drive Cycle Source block to import drive cycle data from a file,"If you use the Drive Cycle Source block to import a drive cycle data file with a sample rate faster than 1 s (for example, 0.1 s), the import might fail with this error message:   Parameter ""Drive Cycle Variable"" imported data must be uniformly sampled. ","Installation instructions  Log in to an account with appropriate permissions to overwrite files in your MATLAB installation. On Linux systems, this is typically the root account.  Locate your MATLAB installation by typing matlabroot at the MATLAB command prompt. This folder is referred to as <MATLAB> in subsequent steps. On Mac systems, the folder name will have a .app extension, e.g. /Applications/MATLAB_R20XXa.app  Exit MATLAB.  Download the attached .zip file associated with this Bug Report and store the file in the <MATLAB> folder.Windows Systems: You may need administrative privileges to save the .zip file in the <MATLAB> folder. To do this, open this Bug Report in a browser started in administrator mode, then from the browser save the .zip file in the <MATLAB> folder.Mac Systems: If you are using Safari on a Mac, disable automatic unzipping of the downloaded file by unchecking Open Safe Files After Downloading in Preferences > General.   For each file that appears in the .zip file, find the corresponding file in your existing <MATLAB> folder and make a backup of it. To see the contents of the .zip file:          Windows Systems: Open the .zip file and look at the contents.      Linux/Mac Systems: Type the following in a shell (Linux) or in a terminal window (Mac):        unzip -l <MATLAB>/<.zip file>On a Mac, include the .app extension in the folder name.         Extract the files from the .zip file into the <MATLAB> folder.          Windows Systems:                  Open the .zip file.          Extract the contents of the file into your <MATLAB> folder. You may be prompted to provide Administrator privileges when extracting the .zip file.                    Linux/Mac Systems: Type the following in a shell (Linux) or in a terminal window (Mac):         cd <MATLAB>        unzip <.zip file>On a Mac, include the .app extension in the folder name.        Delete the .zip file in the <MATLAB> folder.Issue the following command in the MATLAB command line: rehash toolboxcacheClose and restart MATLAB for the update to take effect",Powertrain Blockset,Other,R2017a,21 Mar 2018
1732949, Error during parallel build of model hierarchy,"MATLAB returns an error during simulation or code generation when all of these conditions apply: Configuration setting?Enable parallel model reference builds ?is selected for the top model. The model hierarchy includes at least three levels. Simulation or code generation builds model reference simulation targets for all referenced models in the hierarchy. The slprj directory and mex files are removed after the build. The slxc file for a referenced model does not exist in the simulation cache directory, but exists for all other models.?  The subsequent build aborts with this error: fatal error C1083: Cannot open include file: 'rtwtypes.h': No such file or directoryNMAKE : fatal error U1077: '""C:\Program Files (x86)\Microsoft Visual Studio 14.0\VC\BIN\amd64\cl.EXE""' : return code '0x2'Stop.The make command returned an error of 2'An_error_occurred_during_the_call_to_make' is not recognized as an internal or external command,?operable program or batch file.? ",,Simulink,Other,"R2017a Update 4, R2018a",23 Oct 2019
1727389, Error when importing a large number of 'States' logged in 'Structure with Time' format into the Simulation Data Inspector,"Importing a large number of 'States' or 'Final states' logged in 'Structure with Time' format?into the Simulation Data Inspector may produce the error Index exceeds matrix dimensions .? The logged data is available in the MATLAB workspace, but no data appears in the Simulation Data Inspector.","Change the save format for the model to 'Dataset':? ? set_param(bdroot, 'SaveFormat', 'Dataset')?",Simulink,Other,R2017a,05 Feb 2018
1725515, Computer shuts down or does not respond when simulating a Simulink Desktop Real-Time model,"Real-time simulation of a Simulink Desktop Real-Time model might fail to start, report a timeout, or cause the computer to shutdown or restart?after updates are applied to the Windows operating system, or after the system has been upgraded to a newer release of Windows 10.",,Simulink Desktop Real-Time,Other,"R2016b Update 7, R2017a Update 4, R2017b Update 7, R2018a Update 3, R2018b",23 Oct 2019
1713732, Simulink model that contains callbacks to delete blocks and create new blocks on model opening might crash MATLAB?,"MATLAB might crash if you open a Simulink model which was saved with one or more subsystem tabs open, and both of the following conditions are true: One of those subsystems contains an external library reference which has been updated since the model was saved The model contains callbacks which delete blocks while opening  The generated stack trace includes these lines:[ ?0] 0x0000000096d9bb70 C:\Program Files\MATLAB\R2016b\bin\win64\sl_graphical_classes.dll+02276208 SLRootBlockPlatformInfo::getGrBlockDiagram+00000000  [ ?1] 0x00000000a1f87070 C:\Program Files\MATLAB\R2016b\bin\win64\libmwsimulink.dll+16019568 DefaultBlockSetDefaultCompPortDimensionsFcn+00269856  [ ?2] 0x00000000a1c8bcf1 C:\Program Files\MATLAB\R2016b\bin\win64\libmwsimulink.dll+12893425 SimulinkRenderer::paintBlockGraphics+00000817  [ ?3] 0x00000000a6b7a9f0 C:\Program Files\MATLAB\R2016b\bin\win64\sl_datamodel.dll+00764400 SLM3I::NSInterface::BlockIntf::paintBlockGraphics+00000080  [ ?4] 0x00000000a7299125 C:\Program Files\MATLAB\R2016b\bin\win64\sl_editor.dll+02134309 Simulink::TreePopulator::visit+00035909  [ ?5] 0x00000000a729ce4e C:\Program Files\MATLAB\R2016b\bin\win64\sl_editor.dll+02149966 Simulink::TreePopulator::visit+00051566  [ ?6] 0x00000000a7298c24 C:\Program Files\MATLAB\R2016b\bin\win64\sl_editor.dll+02133028 Simulink::TreePopulator::visit+00034628  [ ?7] 0x00000000a1cb75cf C:\Program Files\MATLAB\R2016b\bin\win64\libmwsimulink.dll+13071823 SLGlue::ScopedGroupTransactions::isGroupTransactionPending+00001567  [ ?8] 0x00000000a1cb794d C:\Program Files\MATLAB\R2016b\bin\win64\libmwsimulink.dll+13072717 SLGlue::ScopedGroupTransactions::isGroupTransactionPending+00002461  [ ?9] 0x00000000a20186f5 C:\Program Files\MATLAB\R2016b\bin\win64\libmwsimulink.dll+16615157 getVirtualBusSourcesAsStruct+00039509  [ 10] 0x00000000a7225cb8 C:\Program Files\MATLAB\R2016b\bin\win64\sl_editor.dll+01662136 Simulink::BlockGlyphCreationRegistry::operator=+00030536   ","Prior to opening the model, open a specific subsystem inside it, using these commands:?mdl = 'myModel'; % substitute your model namesubsystem = 'mySubsystem'; % substitute your subsystem nameload_system(mdl);open_system([mdl '/' subsystem]);",Simulink,Other,R2017a,02 Apr 2018
1671801, Cumulative patch for R2016b Simulink Test,This patch addresses the following issues in R2016b Simulink Test: ? Test Manager:  Bug Report ID 1545180:   ?Test Manager report error for test cases using a logical parameter override  Test Harness:  Bug Report ID 1538208:   Test harness creation with a Test Sequence block source aborts when the main model uses a configuration reference   Bug Report ID 1591537:?   Test harness construction fails for a component with more than 500 input or output ports?    Bug Report ID 1637702:?   Assertion error when creating a SIL/PIL test harness for a subsystem with Model blocks  Bug Report ID 1646839:?  Invalid source block specification? error when creating a SIL/PIL test harness        ,"Installation instructions  Log in to an account with appropriate permissions to overwrite files in your MATLAB installation. On Linux systems, this is typically the root account.  Locate your MATLAB installation by typing matlabroot at the MATLAB command prompt. This folder is referred to as <MATLAB> in subsequent steps. On Mac systems, the folder name will have a .app extension, e.g. /Applications/MATLAB_R20XXa.app  Exit MATLAB.  Download the attached .zip file associated with this Bug Report and store the file in the <MATLAB> folder.Windows Systems: You may need administrative privileges to save the .zip file in the <MATLAB> folder. To do this, open this Bug Report in a browser started in administrator mode, then from the browser save the .zip file in the <MATLAB> folder.Mac Systems: If you are using Safari on a Mac, disable automatic unzipping of the downloaded file by unchecking Open Safe Files After Downloading in Preferences > General.   For each file that appears in the .zip file, find the corresponding file in your existing <MATLAB> folder and make a backup of it. To see the contents of the .zip file:          Windows Systems: Open the .zip file and look at the contents.      Linux/Mac Systems: Type the following in a shell (Linux) or in a terminal window (Mac):        unzip -l <MATLAB>/<.zip file>On a Mac, include the .app extension in the folder name.         Extract the files from the .zip file into the <MATLAB> folder.          Windows Systems:                  Open the .zip file.          Extract the contents of the file into your <MATLAB> folder. You may be prompted to provide Administrator privileges when extracting the .zip file.                    Linux/Mac Systems: Type the following in a shell (Linux) or in a terminal window (Mac):         cd <MATLAB>        unzip <.zip file>On a Mac, include the .app extension in the folder name.        Delete the .zip file in the <MATLAB> folder.",Simulink Test,Other,R2017a,08 Mar 2018
1637482, Incorrect Code Generation: Incorrect generated code is possible for AUTOSAR target when an S-function sets?ssSetOutputPortOutputExprInRTW?to?TRUE,"Incorrect code may be generated for a model when all these conditions are met:? The system target file is set to AUTOSAR.tlc, AND The system has an S-function with the ssSetOutputPortOutputExprInRTW(SimStruct *S, int idx, bool val)  function having the bool  argument val set to 1 (TRUE)? for at least one Outport block, AND The S-function must be connected to a root input port.  In the generated code, the input variable for the S-Function may be incorrectly reused. ","There are three workarounds, each of which will have impact on code efficiency (increasing stack size):Disable the configuration parameter Reuse local block outputs.?Set the bool?argument of ssSetOutputPortOutputExprInRTW to 0 (FALSE) for all the identified S-function blocks.??Insert a Signal Conversion block at the input of all affected S-Function blocks that set the bool argument of ssSetOutputPortOutputExprInRTW to 1 (TRUE). Enable the parameter?Excludethis block from ＆Block reduction＊ optimization on the Block Parameters?dialog box?for each insertedSignal Conversion block. Regenerate and inspect the code to confirm that theproblem is averted.?",Embedded Coder,Incorrect Code Generation,"R2015aSP1 Update 3, R2016b Update 6, R2017a Update 3, R2017b Update 6, R2018a",14 Nov 2018
1619302, Incorrect Code Generation: Generated S-Function from a Simulink subsystem or model might crash MATLAB or return incorrect results,An S-Function block generated from a subsystem or model might crash MATLAB or return incorrect results when it is used in a host model for simulation. ,Turn off all code generation related optimizations while generating an S-Function from a Simulink subsystem or model.?,Simulink Coder,Incorrect Code Generation,"R2016b Update 7, R2017a Update 4, R2017b",23 Oct 2019
1604065," In generated code, order of assignments to Stateflow outputs might change without any model changes","The order of assignments to Stateflow chart output variables in the generated code might change from one build to the next, even if there are no changes made in the chart itself. ",See?Bug Report ID 1580490?for a workaround for this and another issue in R2017a.,Stateflow,Other,"R2017a Update 3, R2017b",04 Oct 2018
